0.00346574 -1.382275e+00
0.01039721 -1.181912e+00
0.01732868 -1.086564e+00
0.02426015 -1.015928e+00
0.03119162 -9.606132e-01
0.03812309 -9.161817e-01
0.04505457 -8.740602e-01
0.05198604 -8.343389e-01
0.05891751 -8.050058e-01
0.06584898 -7.723106e-01
0.07278045 -7.422551e-01
0.07971193 -7.151974e-01
0.08664340 -6.911175e-01
0.09357487 -6.652482e-01
0.10050634 -6.431529e-01
0.10743781 -6.198878e-01
0.11436928 -5.999625e-01
0.12130076 -5.771218e-01
0.12823223 -5.583012e-01
0.13516370 -5.391050e-01
0.14209517 -5.213609e-01
0.14902664 -5.021326e-01
0.15595812 -4.792512e-01
0.16288959 -4.649271e-01
0.16982106 -4.458786e-01
0.17675253 -4.293383e-01
0.18368400 -4.112256e-01
0.19061547 -3.923385e-01
0.19754695 -3.776344e-01
0.20447842 -3.611981e-01
0.21140989 -3.447962e-01
0.21834136 -3.305597e-01
0.22527283 -3.152002e-01
0.23220431 -2.970318e-01
0.23913578 -2.804310e-01
0.24606725 -2.661135e-01
0.25299872 -2.519784e-01
0.25993019 -2.324810e-01
0.26686166 -2.186808e-01
0.27379314 -2.047436e-01
0.28072461 -1.892290e-01
0.28765608 -1.715640e-01
0.29458755 -1.577429e-01
0.30151902 -1.400489e-01
0.30845050 -1.260195e-01
0.31538197 -1.087136e-01
0.32231344 -9.287339e-02
0.32924491 -7.930742e-02
0.33617638 -6.255241e-02
0.34310785 -4.684376e-02
0.35003933 -3.416060e-02
0.35697080 -1.679253e-02
0.36390227 -2.644421e-04
0.37083374 1.464680e-02
0.37776521 2.975995e-02
0.38469669 4.957805e-02
0.39162816 6.555180e-02
0.39855963 8.324366e-02
0.40549110 1.016669e-01
0.41242257 1.169375e-01
0.41935404 1.325924e-01
0.42628552 1.519913e-01
0.43321699 1.714048e-01
0.44014846 1.875367e-01
0.44707993 2.073780e-01
0.45401140 2.250900e-01
0.46094288 2.460188e-01
0.46787435 2.651102e-01
0.47480582 2.849369e-01
0.48173729 3.043457e-01
0.48866876 3.273185e-01
0.49560023 3.466423e-01
0.50253171 3.707462e-01
0.50946318 3.931887e-01
0.51639465 4.172417e-01
0.52332612 4.417926e-01
0.53025759 4.658364e-01
0.53718906 4.916844e-01
0.54412054 5.193245e-01
0.55105201 5.463023e-01
0.55798348 5.758097e-01
0.56491495 6.054235e-01
0.57184642 6.381672e-01
0.57877790 6.729146e-01
0.58570937 7.069288e-01
0.59264084 7.430943e-01
0.59957231 7.834225e-01
0.60650378 8.258495e-01
0.61343525 8.723433e-01
0.62036673 9.211220e-01
0.62729820 9.744324e-01
0.63422967 1.034820e+00
0.64116114 1.101204e+00
0.64809261 1.176792e+00
0.65502409 1.264964e+00
0.66195556 1.368506e+00
0.66888703 1.500114e+00
0.67581850 1.673852e+00
0.68274997 1.942582e+00
0.68968144 2.828350e+00
