0.00346574 -1.481813e+01
0.01039721 -1.256044e+01
0.01732868 -1.135687e+01
0.02426015 -1.053976e+01
0.03119162 -9.921701e+00
0.03812309 -9.415119e+00
0.04505457 -8.991455e+00
0.05198604 -8.626429e+00
0.05891751 -8.309757e+00
0.06584898 -8.014422e+00
0.07278045 -7.759531e+00
0.07971193 -7.517746e+00
0.08664340 -7.301130e+00
0.09357487 -7.093495e+00
0.10050634 -6.907463e+00
0.10743781 -6.729558e+00
0.11436928 -6.558231e+00
0.12130076 -6.400044e+00
0.12823223 -6.247126e+00
0.13516370 -6.106642e+00
0.14209517 -5.970103e+00
0.14902664 -5.836265e+00
0.15595812 -5.709789e+00
0.16288959 -5.587901e+00
0.16982106 -5.472297e+00
0.17675253 -5.364427e+00
0.18368400 -5.251840e+00
0.19061547 -5.153756e+00
0.19754695 -5.050480e+00
0.20447842 -4.950176e+00
0.21140989 -4.851344e+00
0.21834136 -4.761004e+00
0.22527283 -4.667388e+00
0.23220431 -4.584869e+00
0.23913578 -4.497227e+00
0.24606725 -4.412390e+00
0.25299872 -4.329987e+00
0.25993019 -4.250890e+00
0.26686166 -4.172355e+00
0.27379314 -4.100025e+00
0.28072461 -4.021440e+00
0.28765608 -3.949253e+00
0.29458755 -3.881426e+00
0.30151902 -3.811837e+00
0.30845050 -3.742270e+00
0.31538197 -3.674418e+00
0.32231344 -3.610684e+00
0.32924491 -3.545371e+00
0.33617638 -3.478004e+00
0.34310785 -3.409088e+00
0.35003933 -3.346960e+00
0.35697080 -3.292708e+00
0.36390227 -3.230085e+00
0.37083374 -3.165838e+00
0.37776521 -3.112739e+00
0.38469669 -3.051965e+00
0.39162816 -2.996723e+00
0.39855963 -2.938413e+00
0.40549110 -2.883095e+00
0.41242257 -2.829191e+00
0.41935404 -2.774812e+00
0.42628552 -2.724176e+00
0.43321699 -2.667279e+00
0.44014846 -2.616145e+00
0.44707993 -2.562159e+00
0.45401140 -2.506052e+00
0.46094288 -2.458986e+00
0.46787435 -2.409181e+00
0.47480582 -2.358766e+00
0.48173729 -2.311320e+00
0.48866876 -2.262044e+00
0.49560023 -2.210139e+00
0.50253171 -2.160703e+00
0.50946318 -2.114542e+00
0.51639465 -2.064599e+00
0.52332612 -2.019647e+00
0.53025759 -1.974331e+00
0.53718906 -1.930182e+00
0.54412054 -1.882193e+00
0.55105201 -1.832955e+00
0.55798348 -1.789629e+00
0.56491495 -1.740973e+00
0.57184642 -1.700053e+00
0.57877790 -1.654343e+00
0.58570937 -1.607004e+00
0.59264084 -1.564438e+00
0.59957231 -1.519944e+00
0.60650378 -1.473515e+00
0.61343525 -1.425849e+00
0.62036673 -1.385259e+00
0.62729820 -1.341152e+00
0.63422967 -1.298856e+00
0.64116114 -1.253760e+00
0.64809261 -1.207821e+00
0.65502409 -1.165758e+00
0.66195556 -1.122643e+00
0.66888703 -1.074971e+00
0.67581850 -1.031143e+00
0.68274997 -9.856087e-01
0.68968144 -9.404330e-01
0.69661292 -8.931239e-01
0.70354439 -8.451050e-01
0.71047586 -7.974113e-01
0.71740733 -7.492039e-01
0.72433880 -7.034912e-01
0.73127028 -6.557842e-01
0.73820175 -6.099028e-01
0.74513322 -5.617974e-01
0.75206469 -5.191378e-01
0.75899616 -4.731488e-01
0.76592763 -4.298800e-01
0.77285911 -3.873055e-01
0.77979058 -3.473825e-01
0.78672205 -3.041287e-01
0.79365352 -2.627308e-01
0.80058499 -2.211915e-01
0.80751647 -1.828425e-01
0.81444794 -1.446049e-01
0.82137941 -1.045739e-01
0.82831088 -6.737566e-02
0.83524235 -3.079120e-02
0.84217382 6.728222e-03
0.84910530 4.258006e-02
0.85603677 7.987442e-02
0.86296824 1.159789e-01
0.86989971 1.494134e-01
0.87683118 1.842239e-01
0.88376266 2.193113e-01
0.89069413 2.496844e-01
0.89762560 2.850178e-01
0.90455707 3.180307e-01
0.91148854 3.487916e-01
0.91842001 3.815925e-01
0.92535149 4.110238e-01
0.93228296 4.448262e-01
0.93921443 4.735090e-01
0.94614590 5.051610e-01
0.95307737 5.348567e-01
0.96000885 5.642680e-01
0.96694032 5.945035e-01
0.97387179 6.235898e-01
0.98080326 6.525354e-01
0.98773473 6.819943e-01
0.99466620 7.095345e-01
1.00159768 7.358623e-01
1.00852915 7.641268e-01
1.01546062 7.919583e-01
1.02239209 8.192394e-01
1.02932356 8.450571e-01
1.03625503 8.721969e-01
1.04318651 8.986599e-01
1.05011798 9.258707e-01
1.05704945 9.514440e-01
1.06398092 9.772425e-01
1.07091239 1.002947e+00
1.07784387 1.028311e+00
1.08477534 1.054289e+00
1.09170681 1.079139e+00
1.09863828 1.103102e+00
1.10556975 1.115366e+00
1.11250122 1.123073e+00
1.11943270 1.129758e+00
1.12636417 1.135199e+00
1.13329564 1.138033e+00
1.14022711 1.141876e+00
1.14715858 1.142373e+00
1.15409006 1.141734e+00
1.16102153 1.140841e+00
1.16795300 1.139314e+00
1.17488447 1.136672e+00
1.18181594 1.134335e+00
1.18874741 1.129029e+00
1.19567889 1.123865e+00
1.20261036 1.116585e+00
1.20954183 1.111283e+00
1.21647330 1.102599e+00
1.22340477 1.092815e+00
1.23033625 1.081362e+00
1.23726772 1.070872e+00
1.24419919 1.057129e+00
1.25113066 1.044317e+00
1.25806213 1.028095e+00
1.26499360 1.010198e+00
1.27192508 9.914498e-01
1.27885655 9.681190e-01
1.28578802 9.460713e-01
1.29271949 9.191637e-01
1.29965096 8.914322e-01
1.30658244 8.584460e-01
1.31351391 8.236879e-01
1.32044538 7.820888e-01
1.32737685 7.348299e-01
1.33430832 6.817816e-01
1.34123979 6.190108e-01
1.34817127 5.438151e-01
1.35510274 4.509795e-01
1.36203421 3.335070e-01
1.36896568 1.722596e-01
1.37589715 -7.737862e-02
1.38282863 -6.712170e-01
