0.01098612 -4.199497e+01
0.03295837 -3.574826e+01
0.05493061 -3.169321e+01
0.07690286 -2.918788e+01
0.09887511 -2.720104e+01
0.12084735 -2.544658e+01
0.14281960 -2.416643e+01
0.16479184 -2.282258e+01
0.18676409 -2.183568e+01
0.20873633 -2.088618e+01
0.23070858 -1.998083e+01
0.25268083 -1.918649e+01
0.27465307 -1.854881e+01
0.29662532 -1.776601e+01
0.31859756 -1.713892e+01
0.34056981 -1.659046e+01
0.36254206 -1.598891e+01
0.38451430 -1.546077e+01
0.40648655 -1.499124e+01
0.42845879 -1.450741e+01
0.45043104 -1.402576e+01
0.47240328 -1.356791e+01
0.49437553 -1.319393e+01
0.51634778 -1.275146e+01
0.53832002 -1.235662e+01
0.56029227 -1.200211e+01
0.58226451 -1.162391e+01
0.60423676 -1.127230e+01
0.62620900 -1.093151e+01
0.64818125 -1.059869e+01
0.67015350 -1.026499e+01
0.69212574 -9.966692e+00
0.71409799 -9.640885e+00
0.73607023 -9.342903e+00
0.75804248 -9.048416e+00
0.78001472 -8.768505e+00
0.80198697 -8.490407e+00
0.82395922 -8.232769e+00
0.84593146 -7.935219e+00
0.86790371 -7.666853e+00
0.88987595 -7.411933e+00
0.91184820 -7.156083e+00
0.93382045 -6.914334e+00
0.95579269 -6.652579e+00
0.97776494 -6.415782e+00
0.99973718 -6.167478e+00
1.02170943 -5.926305e+00
1.04368167 -5.687137e+00
1.06565392 -5.440770e+00
1.08762617 -5.212667e+00
1.10959841 -4.984129e+00
1.13157066 -4.746488e+00
1.15354290 -4.528815e+00
1.17551515 -4.299553e+00
1.19748739 -4.073013e+00
1.21945964 -3.852739e+00
1.24143189 -3.631949e+00
1.26340413 -3.414476e+00
1.28537638 -3.196001e+00
1.30734862 -2.976096e+00
1.32932087 -2.766798e+00
1.35129312 -2.552739e+00
1.37326536 -2.343057e+00
1.39523761 -2.133765e+00
1.41720985 -1.926797e+00
1.43918210 -1.726702e+00
1.46115434 -1.526995e+00
1.48312659 -1.329906e+00
1.50509884 -1.136642e+00
1.52707108 -9.459709e-01
1.54904333 -7.598338e-01
1.57101557 -5.801031e-01
1.59298782 -4.063629e-01
1.61496006 -2.379253e-01
1.63693231 -7.244550e-02
1.65890456 8.431464e-02
1.68087680 2.334872e-01
1.70284905 3.738820e-01
1.72482129 5.029639e-01
1.74679354 6.234701e-01
1.76876578 7.311592e-01
1.79073803 8.247085e-01
1.81271028 9.036008e-01
1.83468252 9.652998e-01
1.85665477 1.009210e+00
1.87862701 1.030497e+00
1.90059926 1.029670e+00
1.92257151 1.000205e+00
1.94454375 9.383137e-01
1.96651600 8.416785e-01
1.98848824 7.032822e-01
2.01046049 5.141123e-01
2.03243273 2.689526e-01
2.05440498 -4.871571e-02
2.07637723 -4.544945e-01
2.09834947 -9.699482e-01
2.12032172 -1.640473e+00
2.14229396 -2.560448e+00
2.16426621 -3.962049e+00
2.18623845 -6.614474e+00
