0.01039721 -3.634556e+01
0.03119162 -3.063912e+01
0.05198604 -2.741247e+01
0.07278045 -2.516460e+01
0.09357487 -2.340295e+01
0.11436928 -2.194303e+01
0.13516370 -2.077235e+01
0.15595812 -1.974765e+01
0.17675253 -1.884354e+01
0.19754695 -1.799256e+01
0.21834136 -1.725089e+01
0.23913578 -1.653402e+01
0.25993019 -1.589734e+01
0.28072461 -1.530735e+01
0.30151902 -1.476590e+01
0.32231344 -1.426466e+01
0.34310785 -1.377659e+01
0.36390227 -1.333938e+01
0.38469669 -1.287321e+01
0.40549110 -1.248347e+01
0.42628552 -1.206246e+01
0.44707993 -1.168618e+01
0.46787435 -1.132862e+01
0.48866876 -1.098536e+01
0.50946318 -1.063206e+01
0.53025759 -1.030253e+01
0.55105201 -9.977930e+00
0.57184642 -9.684867e+00
0.59264084 -9.383835e+00
0.61343525 -9.095339e+00
0.63422967 -8.819379e+00
0.65502409 -8.537398e+00
0.67581850 -8.267357e+00
0.69661292 -8.022228e+00
0.71740733 -7.756798e+00
0.73820175 -7.507155e+00
0.75899616 -7.261844e+00
0.77979058 -7.022476e+00
0.80058499 -6.783663e+00
0.82137941 -6.550662e+00
0.84217382 -6.321347e+00
0.86296824 -6.094069e+00
0.88376266 -5.866090e+00
0.90455707 -5.656374e+00
0.92535149 -5.442983e+00
0.94614590 -5.224024e+00
0.96694032 -5.013496e+00
0.98773473 -4.801825e+00
1.00852915 -4.595662e+00
1.02932356 -4.389677e+00
1.05011798 -4.184545e+00
1.07091239 -3.981964e+00
1.09170681 -3.776240e+00
1.11250122 -3.579233e+00
1.13329564 -3.383882e+00
1.15409006 -3.185783e+00
1.17488447 -2.991079e+00
1.19567889 -2.801092e+00
1.21647330 -2.609605e+00
1.23726772 -2.420654e+00
1.25806213 -2.234827e+00
1.27885655 -2.048667e+00
1.29965096 -1.864758e+00
1.32044538 -1.683488e+00
1.34123979 -1.505187e+00
1.36203421 -1.328856e+00
1.38282863 -1.155382e+00
1.40362304 -9.868760e-01
1.42441746 -8.201476e-01
1.44521187 -6.555894e-01
1.46600629 -4.959040e-01
1.48680070 -3.431529e-01
1.50759512 -1.930238e-01
1.52838953 -4.686903e-02
1.54918395 9.097759e-02
1.56997836 2.237356e-01
1.59077278 3.480444e-01
1.61156719 4.669897e-01
1.63236161 5.753977e-01
1.65315603 6.751468e-01
1.67395044 7.629175e-01
1.69474486 8.400640e-01
1.71553927 9.026937e-01
1.73633369 9.510738e-01
1.75712810 9.835721e-01
1.77792252 9.978687e-01
1.79871693 9.904279e-01
1.81951135 9.594681e-01
1.84030576 9.015866e-01
1.86110018 8.146038e-01
1.88189460 6.926579e-01
1.90268901 5.275970e-01
1.92348343 3.132119e-01
1.94427784 3.923139e-02
1.96507226 -3.051842e-01
1.98586667 -7.381202e-01
2.00666109 -1.298800e+00
2.02745550 -2.069829e+00
2.04824992 -3.250377e+00
2.06904433 -5.537720e+00
