0.00549306 -7.566520e+00
0.01647918 -6.196000e+00
0.02746531 -5.514070e+00
0.03845143 -5.050446e+00
0.04943755 -4.696061e+00
0.06042368 -4.408887e+00
0.07140980 -4.165035e+00
0.08239592 -3.954343e+00
0.09338204 -3.769603e+00
0.10436817 -3.604092e+00
0.11535429 -3.449016e+00
0.12634041 -3.308661e+00
0.13732654 -3.181234e+00
0.14831266 -3.057121e+00
0.15929878 -2.947810e+00
0.17028490 -2.842247e+00
0.18127103 -2.737269e+00
0.19225715 -2.637285e+00
0.20324327 -2.544745e+00
0.21422940 -2.459482e+00
0.22521552 -2.373297e+00
0.23620164 -2.294128e+00
0.24718776 -2.213263e+00
0.25817389 -2.141199e+00
0.26916001 -2.060436e+00
0.28014613 -1.994834e+00
0.29113226 -1.922506e+00
0.30211838 -1.854364e+00
0.31310450 -1.787618e+00
0.32409063 -1.724972e+00
0.33507675 -1.662821e+00
0.34606287 -1.600694e+00
0.35704899 -1.541729e+00
0.36803512 -1.483343e+00
0.37902124 -1.420876e+00
0.39000736 -1.369795e+00
0.40099349 -1.310145e+00
0.41197961 -1.254167e+00
0.42296573 -1.202254e+00
0.43395185 -1.146062e+00
0.44493798 -1.090640e+00
0.45592410 -1.041243e+00
0.46691022 -9.893257e-01
0.47789635 -9.352571e-01
0.48888247 -8.820725e-01
0.49986859 -8.298801e-01
0.51085471 -7.804269e-01
0.52184084 -7.293339e-01
0.53282696 -6.778760e-01
0.54381308 -6.218786e-01
0.55479921 -5.713643e-01
0.56578533 -5.205009e-01
0.57677145 -4.651347e-01
0.58775757 -4.127539e-01
0.59874370 -3.576420e-01
0.60972982 -3.054866e-01
0.62071594 -2.502481e-01
0.63170207 -1.926761e-01
0.64268819 -1.316984e-01
0.65367431 -6.721611e-02
0.66466043 -1.229322e-03
0.67564656 7.529347e-02
0.68663268 1.654311e-01
0.69761880 2.852910e-01
0.70860493 3.325402e-01
0.71959105 3.682216e-01
0.73057717 3.991027e-01
0.74156329 4.259521e-01
0.75254942 4.490379e-01
0.76353554 4.724189e-01
0.77452166 4.952728e-01
0.78550779 5.138966e-01
0.79649391 5.360729e-01
0.80748003 5.518836e-01
0.81846616 5.681273e-01
0.82945228 5.854214e-01
0.84043840 6.028836e-01
0.85142452 6.161224e-01
0.86241065 6.319873e-01
0.87339677 6.459684e-01
0.88438289 6.598664e-01
0.89536902 6.733661e-01
0.90635514 6.849320e-01
0.91734126 6.996046e-01
0.92832738 7.128826e-01
0.93931351 7.258156e-01
0.95029963 7.363622e-01
0.96128575 7.481650e-01
0.97227188 7.608665e-01
0.98325800 7.732087e-01
0.99424412 7.832300e-01
1.00523024 7.942210e-01
1.01621637 8.059485e-01
1.02720249 8.173102e-01
1.03818861 8.276003e-01
1.04917474 8.382679e-01
1.06016086 8.491037e-01
1.07114698 8.584137e-01
1.08213310 8.702052e-01
1.09311923 8.806220e-01
